Number ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
423,0.86,1,5,257,5,0,1,0,TECHNICAL,MEDIUM
424,0.4,0.46,2,143,3,0,1,0,TECHNICAL,HIGH
425,0.45,0.46,2,130,3,0,1,0,TECHNICAL,LOW
426,0.42,0.51,2,136,3,0,1,0,TECHNICAL,MEDIUM
427,0.74,0.92,4,261,5,0,1,0,TECHNICAL,MEDIUM
428,0.55,0.6,3,180,4,0,1,0,SUPPORT,MEDIUM
429,0.37,0.45,2,126,3,0,1,0,SUPPORT,MEDIUM
430,0.41,0.52,2,127,3,1,1,0,SUPPORT,LOW
431,0.89,0.65,5,195,6,0,1,0,SUPPORT,LOW
432,0.41,0.57,2,160,3,0,1,0,SUPPORT,LOW
433,0.44,0.51,2,150,3,0,1,0,SUPPORT,LOW
434,0.87,0.84,4,264,6,0,1,0,SUPPORT,LOW
435,0.1,0.84,6,309,4,0,1,0,SUPPORT,LOW
436,0.41,0.47,2,135,3,0,1,0,SUPPORT,LOW
437,0.11,0.85,6,261,4,0,1,0,SUPPORT,LOW
438,0.43,0.53,2,160,3,0,1,0,SUPPORT,LOW
439,0.77,0.9,4,237,5,0,1,0,TECHNICAL,LOW
440,0.41,0.52,2,136,3,0,1,0,TECHNICAL,LOW
441,0.41,0.48,2,139,3,0,1,0,TECHNICAL,LOW
442,0.36,0.78,2,151,4,0,1,0,MANAGEMENT,LOW
443,0.77,1,5,229,5,0,1,0,IT,LOW
444,0.81,0.98,5,245,5,0,1,0,IT,LOW
445,0.39,0.54,2,127,3,0,1,0,IT,LOW
446,0.09,0.94,6,283,5,0,1,0,IT,LOW
447,0.44,0.46,2,143,3,0,1,0,IT,LOW
448,0.1,0.84,5,298,4,0,1,0,PRODUCT_MNG,LOW
449,0.36,0.48,2,159,3,0,1,0,PRODUCT_MNG,LOW
450,0.81,0.92,5,239,5,0,1,0,PRODUCT_MNG,LOW
451,0.81,0.9,4,226,5,0,1,0,PRODUCT_MNG,MEDIUM
452,0.85,0.98,5,248,5,0,1,0,IT,MEDIUM
453,0.1,0.87,6,286,4,0,1,0,RANDD,MEDIUM
454,0.37,0.54,2,145,3,0,1,0,RANDD,MEDIUM
455,0.09,0.97,7,254,4,1,1,0,RANDD,MEDIUM
456,0.44,0.53,2,127,3,0,1,0,RANDD,MEDIUM
457,0.86,0.93,5,223,5,0,1,0,RANDD,MEDIUM
458,0.77,1,4,255,5,0,1,0,MARKETING,MEDIUM
459,0.41,0.48,2,136,3,0,1,0,SALES,MEDIUM
460,0.4,0.48,2,137,3,0,1,0,ACCOUNTING,MEDIUM
461,0.43,0.49,2,135,3,0,1,0,SUPPORT,MEDIUM
462,0.43,0.5,2,137,3,0,1,0,TECHNICAL,MEDIUM
463,0.8,0.53,3,255,5,0,1,0,MANAGEMENT,HIGH
464,0.8,0.85,4,273,5,0,1,0,MARKETING,LOW
465,0.82,0.98,5,234,5,0,1,0,MARKETING,MEDIUM
466,0.37,0.54,2,152,3,0,1,0,MARKETING,MEDIUM
467,0.37,0.48,2,134,3,0,1,0,SALES,MEDIUM
468,0.09,0.95,6,292,4,0,1,0,SALES,MEDIUM
469,0.9,0.92,5,245,5,0,1,0,SALES,LOW
470,0.41,0.52,2,159,3,0,1,0,SALES,LOW
471,0.1,0.85,6,260,4,0,1,0,SALES,LOW
472,0.44,0.53,2,149,3,0,1,0,SALES,LOW
473,0.89,0.85,5,266,5,0,1,0,SALES,LOW
474,0.42,0.56,2,149,3,0,1,0,SALES,LOW
475,0.87,1,5,242,5,0,1,0,SALES,LOW
476,0.45,0.57,2,134,3,0,1,0,SALES,LOW
477,0.11,0.87,5,271,4,0,1,0,SALES,LOW
478,0.09,0.79,6,275,4,0,1,0,SALES,LOW
479,0.76,0.83,5,227,5,0,1,0,SALES,LOW
480,0.11,0.96,7,277,5,0,1,0,SALES,LOW
481,0.37,0.49,2,151,3,0,1,0,SALES,LOW
482,0.1,0.79,6,274,4,0,1,0,SALES,LOW
483,0.77,0.87,4,242,6,0,1,0,SALES,LOW
484,0.42,0.54,2,143,3,1,1,0,SALES,LOW
485,0.38,0.52,2,145,3,0,1,0,SALES,LOW
486,0.32,0.95,5,172,2,0,1,0,ACCOUNTING,LOW
487,0.38,0.49,2,135,3,0,1,0,ACCOUNTING,LOW
488,0.19,1,4,192,4,0,1,0,ACCOUNTING,LOW
489,0.1,0.83,7,276,4,0,1,0,HR,LOW
490,0.76,0.88,4,206,4,0,1,0,HR,MEDIUM
491,0.53,0.56,4,281,6,0,1,0,HR,MEDIUM
492,0.39,0.51,2,151,3,0,1,0,HR,MEDIUM
493,0.11,0.83,6,244,4,0,1,0,TECHNICAL,MEDIUM
494,0.1,0.94,6,309,4,0,1,0,TECHNICAL,MEDIUM
495,0.84,1,5,218,5,0,1,0,TECHNICAL,MEDIUM
496,0.82,0.99,4,263,6,0,1,0,TECHNICAL,MEDIUM
497,0.1,0.82,6,244,4,0,1,0,TECHNICAL,MEDIUM
498,0.59,0.49,7,263,4,0,1,0,TECHNICAL,MEDIUM
499,0.44,0.48,2,143,3,0,1,0,TECHNICAL,MEDIUM
500,0.89,0.95,2,181,5,0,1,0,TECHNICAL,MEDIUM
501,0.91,0.84,5,265,5,0,1,0,TECHNICAL,MEDIUM
502,0.66,0.57,5,161,5,0,1,0,TECHNICAL,HIGH
503,0.11,0.87,7,282,5,0,1,0,TECHNICAL,LOW
504,0.43,0.51,2,155,3,0,1,0,SUPPORT,MEDIUM
505,0.78,0.83,4,217,6,0,1,0,SUPPORT,MEDIUM
506,0.11,0.97,6,289,5,0,1,0,SUPPORT,MEDIUM
507,0.83,0.98,4,259,5,0,1,0,SUPPORT,MEDIUM
508,0.39,0.54,2,158,3,0,1,0,SUPPORT,LOW
509,0.38,0.55,2,158,3,0,1,0,SUPPORT,LOW
510,0.37,0.57,2,155,3,0,1,0,SUPPORT,LOW
511,0.44,0.48,2,146,3,0,1,0,SUPPORT,LOW
512,0.53,0.85,2,164,5,0,1,0,SUPPORT,LOW
513,0.09,0.96,6,259,4,0,1,0,SUPPORT,LOW
514,0.11,0.89,6,293,4,0,1,0,SUPPORT,LOW
515,0.83,0.96,5,275,5,0,1,0,TECHNICAL,LOW
516,0.88,1,5,219,6,1,1,0,TECHNICAL,LOW
517,0.1,0.89,6,247,4,0,1,0,TECHNICAL,LOW
518,0.09,0.86,7,309,4,0,1,0,MANAGEMENT,LOW
519,0.44,0.54,2,151,3,0,1,0,IT,LOW
520,0.39,0.51,2,129,3,0,1,0,IT,LOW
521,0.87,0.94,4,274,5,0,1,0,IT,LOW
522,0.74,0.99,4,233,5,0,1,0,IT,LOW
523,0.1,0.95,7,289,4,0,1,0,IT,LOW
524,0.74,0.82,4,239,6,0,1,0,PRODUCT_MNG,LOW
525,0.75,0.99,5,221,5,0,1,0,PRODUCT_MNG,LOW
526,0.41,0.56,2,150,3,0,1,0,PRODUCT_MNG,LOW
527,0.41,0.45,2,144,3,1,1,0,PRODUCT_MNG,LOW
528,0.09,0.9,7,289,4,0,1,0,IT,LOW
529,0.09,0.8,6,301,5,0,1,0,ACCOUNTING,MEDIUM
530,0.39,0.57,2,145,3,0,1,0,ACCOUNTING,MEDIUM
531,0.4,0.56,2,137,3,0,1,0,HR,MEDIUM
532,0.37,0.54,2,131,3,1,1,0,HR,MEDIUM
533,0.1,0.84,6,246,4,0,1,0,HR,MEDIUM
534,0.43,0.51,2,136,3,0,1,0,MARKETING,MEDIUM
535,0.75,0.85,5,240,6,1,1,0,SALES,MEDIUM
536,0.37,0.56,2,156,3,0,1,0,ACCOUNTING,MEDIUM
537,0.11,0.85,6,305,4,0,1,0,SUPPORT,MEDIUM
538,0.45,0.45,2,154,3,1,1,0,TECHNICAL,MEDIUM
539,0.87,1,5,261,5,1,1,0,MANAGEMENT,MEDIUM
540,0.11,0.94,7,244,4,0,1,0,MARKETING,MEDIUM
541,0.45,0.54,2,129,3,0,1,0,MARKETING,HIGH
542,0.81,0.87,4,254,5,0,1,0,MARKETING,LOW
543,0.77,0.91,5,236,5,0,1,0,SALES,MEDIUM
544,0.89,0.92,5,237,5,0,1,0,SALES,MEDIUM
545,0.43,0.49,2,135,3,0,1,0,SALES,MEDIUM
546,0.78,1,5,236,5,0,1,0,SALES,MEDIUM
547,0.37,0.47,2,149,3,0,1,0,SALES,LOW
548,0.37,0.5,2,141,3,0,1,0,SALES,LOW
549,0.85,0.82,4,270,5,0,1,0,SALES,LOW
550,0.41,0.47,2,138,3,0,1,0,SALES,LOW
551,0.11,0.96,6,298,4,0,1,0,SALES,LOW
552,0.75,0.99,5,254,5,0,1,0,SALES,LOW
553,0.82,0.85,5,248,5,0,1,0,SALES,LOW
554,0.79,1,5,257,6,0,1,0,SALES,LOW
555,0.43,0.53,2,150,3,0,1,0,SALES,LOW
556,0.1,0.9,7,281,4,0,1,0,SALES,LOW
557,0.46,0.48,2,141,3,1,1,0,SALES,LOW
558,0.43,0.57,2,157,3,0,1,0,SALES,LOW
559,0.43,0.55,2,136,3,0,1,0,SALES,LOW
560,0.11,0.8,7,296,4,0,1,0,SALES,LOW
561,0.09,0.86,6,279,4,0,1,0,SALES,LOW
562,0.37,0.53,2,131,3,0,1,0,ACCOUNTING,LOW
563,0.4,0.57,2,160,3,0,1,0,ACCOUNTING,LOW
564,0.1,0.77,7,291,4,0,1,0,ACCOUNTING,LOW
565,0.41,0.53,2,157,3,0,1,0,HR,LOW
566,0.79,0.58,3,294,4,0,1,0,HR,LOW
567,0.11,0.79,7,310,4,0,1,0,HR,LOW
568,0.1,0.97,6,282,4,0,1,0,HR,MEDIUM
569,0.44,0.51,2,134,3,0,1,0,TECHNICAL,MEDIUM
570,0.25,0.46,4,214,4,0,1,0,TECHNICAL,MEDIUM
571,0.44,0.52,2,137,3,0,1,0,TECHNICAL,MEDIUM
572,0.73,1,4,252,5,0,1,0,TECHNICAL,MEDIUM
573,0.75,0.97,5,243,6,0,1,0,TECHNICAL,MEDIUM
574,0.36,0.47,2,148,3,0,1,0,TECHNICAL,MEDIUM
575,0.37,0.49,2,151,3,0,1,0,TECHNICAL,MEDIUM
576,0.39,0.49,2,129,3,0,1,0,TECHNICAL,MEDIUM
577,0.48,0.78,2,198,2,0,1,0,TECHNICAL,MEDIUM
578,0.57,0.72,4,275,6,0,1,0,TECHNICAL,MEDIUM
579,0.9,0.96,5,243,5,0,1,0,TECHNICAL,MEDIUM
580,0.39,0.55,2,159,3,0,1,0,SUPPORT,HIGH
581,0.44,0.51,2,145,3,0,1,0,SUPPORT,LOW
582,0.81,0.88,5,242,5,0,1,0,SUPPORT,MEDIUM
583,0.74,0.87,5,242,5,0,1,0,SUPPORT,MEDIUM
584,0.44,0.56,2,145,3,0,1,0,SUPPORT,MEDIUM
585,0.41,0.56,2,154,3,0,1,1,SUPPORT,MEDIUM
586,0.4,0.51,2,139,3,0,1,0,SUPPORT,LOW
587,0.46,0.57,2,152,3,0,1,0,SUPPORT,LOW
588,0.8,0.83,2,211,3,0,1,0,SUPPORT,LOW
589,0.87,0.9,5,258,5,0,1,0,SUPPORT,LOW
590,0.39,0.54,2,155,3,0,1,0,SUPPORT,LOW
591,0.38,0.55,2,148,3,0,1,0,TECHNICAL,LOW
592,0.66,0.67,2,255,3,0,1,0,TECHNICAL,LOW
593,0.1,0.8,6,264,4,0,1,0,TECHNICAL,LOW
594,0.37,0.54,2,132,3,0,1,0,MANAGEMENT,LOW
595,0.1,0.77,6,255,4,0,1,0,IT,LOW
596,0.09,0.87,5,263,4,0,1,0,IT,LOW
597,0.86,0.84,5,222,5,0,1,0,IT,LOW
598,0.11,0.9,6,263,4,0,1,0,IT,LOW
599,0.37,0.46,2,157,3,0,1,0,IT,LOW
600,0.11,0.92,7,307,4,0,1,0,PRODUCT_MNG,LOW
601,0.77,0.98,5,259,6,0,1,0,PRODUCT_MNG,LOW
602,0.84,0.94,5,222,6,0,1,0,PRODUCT_MNG,LOW
603,0.1,0.84,7,250,4,0,1,0,PRODUCT_MNG,LOW
604,0.83,0.9,5,245,5,0,1,0,IT,LOW
605,0.11,0.79,6,292,4,0,1,0,RANDD,LOW
606,0.86,0.92,5,252,5,0,1,0,RANDD,LOW
607,0.38,0.56,2,161,3,0,1,0,RANDD,MEDIUM
608,0.11,0.88,5,250,4,0,1,0,RANDD,MEDIUM
609,0.45,0.49,2,134,3,0,1,0,RANDD,MEDIUM
610,0.1,0.85,7,279,4,0,1,0,MARKETING,MEDIUM
611,0.09,0.95,7,256,4,0,1,0,SALES,MEDIUM
612,0.39,0.53,2,127,3,0,1,0,ACCOUNTING,MEDIUM
613,0.37,0.47,2,138,3,1,1,0,SUPPORT,MEDIUM
614,0.81,0.97,5,243,5,0,1,0,TECHNICAL,MEDIUM
615,0.09,0.9,7,296,4,0,1,0,MANAGEMENT,MEDIUM
616,0.1,0.88,7,267,4,0,1,0,MARKETING,MEDIUM
617,0.39,0.49,2,144,3,0,1,0,MARKETING,MEDIUM
618,0.83,0.95,4,251,5,0,1,0,MARKETING,MEDIUM
619,0.45,0.57,2,148,3,0,1,0,SALES,HIGH
620,0.43,0.51,2,141,3,0,1,0,SALES,LOW
621,0.8,0.75,3,268,2,0,1,0,SALES,MEDIUM
622,0.1,0.86,6,247,4,0,1,0,SALES,MEDIUM
623,0.1,0.55,2,247,4,0,1,0,SALES,MEDIUM
624,0.36,0.52,2,146,3,0,1,0,SALES,MEDIUM
625,0.38,0.5,2,140,3,0,1,0,SALES,LOW
626,0.78,0.98,5,263,6,0,1,0,SALES,LOW
627,0.44,0.49,2,145,3,0,1,0,SALES,LOW
628,0.41,0.46,2,156,3,1,1,0,SALES,LOW
629,0.72,0.85,5,244,6,0,1,0,SALES,LOW
630,0.46,0.54,2,144,3,0,1,0,SALES,LOW
631,0.1,0.9,7,286,4,0,1,0,SALES,LOW
632,0.34,0.67,4,141,2,0,1,0,SALES,LOW
633,0.11,0.89,6,260,5,0,1,0,SALES,LOW
634,0.38,0.56,2,154,3,0,1,0,SALES,LOW
635,0.82,0.92,5,225,5,0,1,0,SALES,LOW
636,0.39,0.57,2,127,3,0,1,0,SALES,LOW
637,0.44,0.53,2,140,3,0,1,0,SALES,LOW
638,0.43,0.52,2,147,3,0,1,0,ACCOUNTING,LOW
639,0.84,0.83,4,227,5,0,1,0,ACCOUNTING,LOW
640,0.43,0.48,2,153,3,0,1,0,ACCOUNTING,LOW
641,0.37,0.52,2,128,3,0,1,0,HR,LOW
642,0.74,0.97,4,228,5,0,1,0,HR,LOW
643,0.73,0.97,5,235,5,0,1,0,HR,LOW
644,0.37,0.47,2,148,3,0,1,0,HR,LOW
645,0.58,0.62,4,238,3,0,1,0,TECHNICAL,LOW
646,0.4,0.54,2,141,3,0,1,0,TECHNICAL,MEDIUM
647,0.51,0.83,5,249,4,0,1,0,TECHNICAL,MEDIUM
648,0.46,0.5,2,151,3,0,1,0,TECHNICAL,MEDIUM
649,0.45,0.54,2,129,3,0,1,0,TECHNICAL,MEDIUM
650,0.46,0.5,2,156,3,0,1,0,TECHNICAL,MEDIUM
651,0.39,0.45,2,134,3,0,1,0,TECHNICAL,MEDIUM
652,0.09,0.88,6,269,4,0,1,0,TECHNICAL,MEDIUM
653,0.09,0.77,6,290,4,0,1,0,TECHNICAL,MEDIUM
654,0.37,0.51,2,132,3,0,1,0,TECHNICAL,MEDIUM
655,0.1,0.89,7,308,4,0,1,0,TECHNICAL,MEDIUM
656,0.77,1,4,232,5,0,1,0,SUPPORT,MEDIUM
657,0.79,0.86,5,235,5,0,1,0,SUPPORT,MEDIUM
658,0.43,0.55,2,130,3,0,1,0,SUPPORT,HIGH
659,0.38,0.53,2,146,3,0,1,0,SUPPORT,LOW
660,0.77,0.91,5,221,6,0,1,0,SUPPORT,MEDIUM
661,0.44,0.5,2,130,3,0,1,0,SUPPORT,MEDIUM
662,0.39,0.46,2,136,3,0,1,0,SUPPORT,MEDIUM
663,0.78,0.89,5,274,6,0,1,0,SUPPORT,MEDIUM
664,0.1,0.79,6,256,5,0,1,0,SUPPORT,LOW
665,0.1,0.77,5,276,4,0,1,0,SUPPORT,LOW
666,0.75,0.85,5,267,5,0,1,0,SUPPORT,LOW
667,0.46,0.62,6,213,3,0,1,0,TECHNICAL,LOW
668,0.91,0.97,4,274,6,0,1,0,TECHNICAL,LOW
669,0.1,0.92,6,258,4,0,1,0,TECHNICAL,LOW
670,0.72,0.6,3,153,5,0,1,0,MANAGEMENT,LOW
671,0.11,0.95,6,245,4,0,1,0,IT,LOW
672,0.11,0.94,6,264,4,0,1,0,IT,LOW
673,0.46,0.57,2,154,3,0,1,0,IT,LOW
674,0.37,0.46,2,149,3,0,1,0,IT,LOW
675,0.46,0.5,2,157,3,0,1,0,IT,LOW
676,0.43,0.57,2,127,3,0,1,0,PRODUCT_MNG,LOW
677,0.11,0.82,6,270,4,0,1,0,PRODUCT_MNG,LOW
678,0.73,0.89,5,236,6,0,1,0,PRODUCT_MNG,LOW
679,0.43,0.47,2,158,3,0,1,0,PRODUCT_MNG,LOW
680,0.86,1,5,229,5,0,1,0,IT,LOW
681,0.1,0.83,6,269,4,0,1,0,SALES,LOW
682,0.4,0.49,2,128,3,0,1,0,SALES,LOW
683,0.11,0.87,7,278,4,0,1,0,SALES,LOW
684,0.86,0.98,3,158,5,0,1,0,SALES,LOW
685,0.42,1,3,202,3,0,1,0,SALES,MEDIUM
686,0.79,0.84,4,240,5,0,1,0,MARKETING,MEDIUM
687,0.1,0.96,7,255,4,0,1,0,SALES,MEDIUM
688,0.09,0.92,7,254,4,0,1,0,ACCOUNTING,MEDIUM
689,0.09,0.82,6,257,4,0,1,0,SUPPORT,MEDIUM
690,0.87,1,4,228,5,0,1,0,TECHNICAL,MEDIUM
691,0.36,0.49,2,145,3,0,1,0,MANAGEMENT,MEDIUM
692,0.42,0.75,3,218,4,0,1,0,MARKETING,MEDIUM
693,0.84,0.86,5,268,5,0,1,0,MARKETING,MEDIUM
694,0.1,0.83,6,278,4,0,1,0,MARKETING,MEDIUM
695,0.78,0.71,3,249,5,0,1,0,SALES,MEDIUM
696,0.35,0.99,3,236,4,0,1,0,SALES,MEDIUM
697,0.1,0.81,7,291,4,0,1,0,SALES,HIGH
698,0.11,0.8,6,306,4,0,1,0,SALES,LOW
699,0.43,0.48,2,135,3,0,1,0,SALES,MEDIUM
700,0.38,0.45,2,156,3,0,1,0,SALES,MEDIUM
701,0.46,0.54,2,143,3,0,1,0,SALES,MEDIUM
702,0.89,0.82,4,243,5,0,1,0,SALES,MEDIUM
703,0.45,0.5,2,147,3,0,1,0,SALES,LOW
704,0.44,0.53,2,159,3,0,1,0,SALES,LOW
705,0.74,0.54,5,216,3,0,1,0,SALES,LOW
706,0.45,0.54,2,152,3,0,1,0,SALES,LOW
707,0.79,0.93,4,226,5,0,1,0,SALES,LOW
708,0.79,0.91,5,271,5,0,1,0,SALES,LOW
709,0.11,0.87,6,255,4,0,1,0,SALES,LOW
710,0.42,0.48,2,140,3,0,1,0,SALES,LOW
711,0.64,0.9,6,252,2,0,1,0,SALES,LOW
712,0.4,0.55,2,159,3,0,1,0,SALES,LOW
713,0.84,0.98,5,270,5,0,1,0,SALES,LOW
714,0.73,0.92,5,232,5,0,1,0,ACCOUNTING,LOW
715,0.4,0.51,2,144,3,0,1,0,ACCOUNTING,LOW
716,0.36,0.45,2,127,3,0,1,0,ACCOUNTING,LOW
717,0.43,0.47,2,131,3,0,1,0,HR,LOW
718,0.11,0.78,6,243,4,0,1,0,HR,LOW
719,0.91,1,5,244,6,0,1,0,HR,LOW
720,0.8,1,5,260,5,0,1,0,HR,LOW
721,0.42,0.49,2,139,3,0,1,0,TECHNICAL,LOW
722,0.31,0.87,4,184,3,0,1,0,TECHNICAL,LOW
723,0.44,0.47,2,130,3,0,1,0,TECHNICAL,LOW
724,0.38,0.54,2,135,3,0,1,0,TECHNICAL,MEDIUM
725,0.45,0.56,2,146,3,0,1,0,TECHNICAL,MEDIUM
726,0.43,0.46,2,149,3,0,1,0,TECHNICAL,MEDIUM
727,0.45,0.46,2,153,3,1,1,0,TECHNICAL,MEDIUM
728,0.43,0.57,2,160,3,0,1,0,TECHNICAL,MEDIUM
729,0.43,0.49,2,160,3,0,1,0,TECHNICAL,MEDIUM
730,0.09,0.83,6,282,4,0,1,0,TECHNICAL,MEDIUM
731,0.43,0.47,2,128,3,0,1,0,TECHNICAL,MEDIUM
732,0.79,0.94,4,232,5,0,1,0,SUPPORT,MEDIUM
733,0.85,0.58,3,226,2,0,1,0,SUPPORT,MEDIUM
734,0.38,0.45,2,129,3,0,1,0,SUPPORT,MEDIUM
735,0.11,0.92,7,255,4,0,1,0,SUPPORT,MEDIUM
736,0.83,0.99,5,258,5,0,1,0,SUPPORT,HIGH
737,0.81,0.91,4,229,5,0,1,0,SUPPORT,LOW
738,0.42,0.56,2,143,3,0,1,0,SUPPORT,MEDIUM
739,0.11,0.87,6,257,4,0,1,0,SUPPORT,MEDIUM
740,0.11,0.85,7,275,4,0,1,0,SUPPORT,MEDIUM
741,0.1,0.89,7,291,4,0,1,0,SUPPORT,MEDIUM
742,0.5,0.54,5,153,4,0,1,0,SUPPORT,LOW
743,0.44,0.49,2,154,3,0,1,0,TECHNICAL,LOW
744,0.11,0.9,6,301,4,0,1,0,TECHNICAL,LOW
745,0.39,0.52,2,134,3,0,1,0,TECHNICAL,LOW
746,0.11,0.78,6,245,4,0,1,0,MANAGEMENT,LOW
747,0.36,0.5,2,132,3,0,1,0,IT,LOW
748,0.43,0.51,2,130,3,0,1,0,IT,LOW
749,0.4,0.5,2,127,3,0,1,0,IT,LOW
750,0.86,0.84,4,246,6,0,1,0,IT,LOW
751,0.38,0.49,2,145,3,0,1,0,IT,LOW
752,0.46,0.45,2,138,3,0,1,1,PRODUCT_MNG,LOW
753,0.37,0.57,2,129,3,0,1,0,PRODUCT_MNG,LOW
754,0.43,0.52,2,150,3,0,1,0,PRODUCT_MNG,LOW
755,0.66,0.93,5,253,5,0,1,0,PRODUCT_MNG,LOW
756,0.37,0.48,2,160,3,0,1,0,IT,LOW
757,0.77,0.92,5,235,5,0,1,0,SALES,LOW
758,0.38,0.55,2,151,3,0,1,0,SALES,LOW
759,0.39,0.54,2,127,3,0,1,0,SALES,LOW
760,0.41,0.55,2,151,3,0,1,0,SALES,LOW
761,0.1,0.9,7,290,4,0,1,0,SALES,LOW
762,0.09,0.93,6,249,4,0,1,0,MARKETING,LOW
763,0.41,0.47,2,131,3,0,1,0,SALES,MEDIUM
764,0.39,0.46,2,159,3,0,1,0,ACCOUNTING,MEDIUM
765,0.83,0.99,4,223,5,0,1,0,SUPPORT,MEDIUM
766,0.09,0.87,3,214,2,0,1,0,TECHNICAL,MEDIUM
767,0.75,0.81,5,227,5,0,1,0,MANAGEMENT,MEDIUM
768,0.44,0.54,2,127,3,0,1,0,MARKETING,MEDIUM
769,0.1,0.84,6,293,5,0,1,0,MARKETING,MEDIUM
770,0.42,0.46,2,141,3,0,1,0,MARKETING,MEDIUM
771,0.1,0.83,6,300,4,0,1,0,SALES,MEDIUM
772,0.1,0.86,6,309,4,0,1,0,SALES,MEDIUM
773,0.31,0.77,4,149,3,0,1,0,SALES,MEDIUM
774,0.42,0.54,2,159,3,0,1,0,SALES,MEDIUM
775,0.38,0.5,2,152,3,0,1,0,SALES,HIGH
776,0.39,0.57,2,158,3,0,1,0,SALES,LOW
777,0.1,0.97,6,254,5,0,1,0,SALES,MEDIUM
778,0.11,0.93,6,294,4,0,1,0,SALES,MEDIUM
779,0.1,0.92,7,269,4,0,1,0,SALES,MEDIUM
780,0.11,0.9,7,247,4,0,1,0,SALES,MEDIUM
781,0.44,0.65,3,271,4,0,1,0,SALES,LOW
782,0.91,0.96,4,232,5,0,1,0,SALES,LOW
783,0.72,1,4,245,5,0,1,0,SALES,LOW
784,0.36,0.46,2,132,3,0,1,0,SALES,LOW
785,0.44,0.57,2,131,3,0,1,0,SALES,LOW
786,0.85,0.99,5,248,5,0,1,0,SALES,LOW
787,0.78,0.93,5,225,5,0,1,0,SALES,LOW
788,0.39,0.46,2,156,3,0,1,0,SALES,LOW
789,0.78,0.81,3,222,2,0,1,0,SALES,LOW
790,0.1,0.92,6,243,4,1,1,0,ACCOUNTING,LOW
791,0.23,0.99,4,204,4,1,1,0,ACCOUNTING,LOW
792,0.11,0.87,6,301,4,0,1,0,ACCOUNTING,LOW
793,0.9,0.83,5,259,5,0,1,0,HR,LOW
794,0.91,0.89,4,247,5,0,1,0,HR,LOW
795,0.11,0.79,7,295,4,0,1,0,HR,LOW
796,0.43,0.54,2,150,3,0,1,0,HR,LOW
797,0.45,0.49,2,151,3,0,1,0,TECHNICAL,LOW
798,0.11,0.91,5,291,4,0,1,0,TECHNICAL,LOW
799,0.11,0.93,6,253,4,1,1,0,TECHNICAL,LOW
800,0.43,0.5,2,161,3,0,1,0,TECHNICAL,LOW
801,0.91,0.97,4,251,6,0,1,0,TECHNICAL,LOW
802,0.43,0.55,2,153,3,0,1,0,TECHNICAL,MEDIUM
803,0.85,0.82,5,264,6,0,1,0,TECHNICAL,MEDIUM
804,0.1,0.77,6,310,4,0,1,0,TECHNICAL,MEDIUM
805,0.81,0.95,5,266,5,0,1,0,TECHNICAL,MEDIUM
806,0.36,0.62,4,237,2,0,1,0,TECHNICAL,MEDIUM
807,0.45,0.54,2,138,3,0,1,0,TECHNICAL,MEDIUM
808,0.86,1,5,227,5,0,1,0,SUPPORT,MEDIUM
809,0.71,1,4,300,5,0,1,0,SUPPORT,MEDIUM
810,0.11,0.97,7,310,4,0,1,0,SUPPORT,MEDIUM
811,0.84,0.93,5,236,5,0,1,0,SUPPORT,MEDIUM
812,0.09,0.97,7,288,4,0,1,0,SUPPORT,MEDIUM
813,0.38,0.49,2,127,3,0,1,0,SUPPORT,MEDIUM
814,0.15,0.55,6,139,4,0,1,0,SUPPORT,HIGH
815,0.1,0.92,7,253,4,1,1,0,SUPPORT,LOW
816,0.8,0.97,4,218,5,1,1,0,SUPPORT,MEDIUM
817,0.84,0.97,5,251,5,0,1,0,SUPPORT,MEDIUM
818,0.11,0.87,6,264,4,0,1,0,SUPPORT,MEDIUM
819,0.89,0.79,3,149,2,0,1,0,TECHNICAL,MEDIUM
820,0.45,0.51,2,138,3,0,1,0,TECHNICAL,LOW
821,0.11,0.93,7,284,4,0,1,0,TECHNICAL,LOW
822,0.74,0.93,5,244,5,0,1,0,MANAGEMENT,LOW
823,0.41,0.5,2,128,3,0,1,0,IT,LOW
824,0.44,0.53,2,154,3,0,1,0,IT,LOW
825,0.37,0.56,2,138,3,0,1,0,IT,LOW
826,0.11,0.86,6,308,4,0,1,0,IT,LOW
827,0.1,0.93,6,269,4,0,1,0,IT,LOW
828,0.7,0.74,6,136,3,0,1,0,PRODUCT_MNG,LOW
829,0.59,1,2,160,5,0,1,0,PRODUCT_MNG,LOW
830,0.38,0.53,2,138,3,0,1,0,PRODUCT_MNG,LOW
831,0.72,0.95,4,220,5,0,1,0,PRODUCT_MNG,LOW
832,0.73,1,5,274,5,0,1,0,IT,LOW
833,0.39,0.48,2,161,3,0,1,0,RANDD,LOW
834,0.89,0.82,5,224,6,0,1,0,RANDD,LOW
835,0.89,1,4,260,5,0,1,0,RANDD,LOW
836,0.11,0.78,6,300,4,1,1,0,RANDD,LOW
837,0.43,0.56,2,133,3,0,1,0,RANDD,LOW
838,0.09,0.93,6,308,4,0,1,0,MARKETING,LOW
839,0.81,0.9,5,238,6,0,1,0,SALES,LOW
840,0.37,0.53,2,126,3,0,1,0,ACCOUNTING,LOW
841,0.36,0.56,2,138,3,0,1,0,SUPPORT,MEDIUM
